"","X","x_TRUE","Temperature","TempError","y_TRUE","D47error","D47","Material"
"1",1,14.5669495504274,14.5828323679507,0.0158828175232949,0.79293160057374,-0.00139668599623222,0.791534914577508,1
"2",2,13.0809213618465,13.0835912386013,0.00266987675481145,0.804462517698367,0.0161406975510095,0.820603215249376,1
"3",3,14.6287258962255,14.6469786395375,0.0182527433120003,0.815665137864961,-0.000815829954058071,0.814849307910903,1
"4",4,6.79716742221948,6.88965149110198,0.0924840688825038,0.532936652015233,-0.00478902361712721,0.528147628398106,1
"5",5,14.8875797473397,14.7624149255505,-0.125164821789145,0.797663575239794,0.00527586827756028,0.802939443517354,1
"6",6,15.1047810913868,14.9746182873822,-0.130162804004624,0.832549569649173,-0.00226743983667053,0.830282129812503,1
"7",7,11.751782462407,11.8148775029968,0.0630950405897458,0.718597707784734,0.00560227690312932,0.724199984687864,1
"8",8,12.3034619338307,12.3682414820495,0.0647795482187978,0.722159951854258,-0.0190325306984207,0.703127421155837,1
"9",9,15.9263525856335,15.8700302251132,-0.0563223605202114,0.895387364752664,-0.0124663495642373,0.882921015188427,1
"10",10,13.2915270410396,13.2500549527431,-0.0414720882965453,0.714821535263483,0.00556071870881387,0.720382253972297,1
"11",11,11.8204747451646,11.7712069474425,-0.04926779772215,0.694660509311869,-0.000463749772978303,0.694196759538891,1
"12",12,12.5618378022338,12.4801667043817,-0.0816710978520855,0.766265505603156,0.00789384434138543,0.774159349944541,1
"13",13,16.0417375724131,16.0361889311987,-0.00554864121445479,0.844994595194219,0.00716696748250171,0.852161562676721,1
"14",14,13.4923169891058,13.4878846753036,-0.00443231380227044,0.771716742202124,0.00852502571652035,0.780241767918645,1
"15",15,13.2545726271384,13.1951688388331,-0.0594037883053467,0.728430623832569,-0.00920436934601051,0.719226254486558,1
"16",16,12.3915624054294,12.3313652133762,-0.0601971920532102,0.779424474104738,-0.000832139055061276,0.778592335049676,1
"17",17,9.0312572396055,8.96267400689417,-0.0685832327113324,0.564112004197757,-0.00856554548783182,0.555546458709925,1
"18",18,11.1812673799089,11.2705635141728,0.0892961342639167,0.658748346009611,-0.0128593320996895,0.645889013909921,1
"19",19,8.95926313298353,8.84892561749495,-0.110337515488582,0.593707777585869,0.00138299859167604,0.595090776177545,1
"20",20,13.0820093884844,13.182438996529,0.100429608044639,0.741521409978656,-0.00754787758972439,0.733973532388932,1
"21",21,9.49953842230106,9.62000567150296,0.120467249201903,0.607175269623244,-0.0103055527485763,0.596869716874667,1
"22",22,13.1350620186952,13.1595416429099,0.0244796242146147,0.751132381369056,0.0113665937681792,0.762498975137236,1
"23",23,15.5542868340835,15.5510924445287,-0.00319438955484,0.821647681124064,-0.0221617265000609,0.799485954624003,1
"24",24,10.53546500234,10.6023393086376,0.0668743062975334,0.682016140343312,0.0132989966502383,0.69531513699355,1
"25",25,10.4215927152317,10.4234385173665,0.00184580213475967,0.64205258176125,-0.00880855295813425,0.633244028803116,1
"26",26,10.9291031364969,10.8644177705193,-0.0646853659776394,0.668537626656273,0.0101729174757968,0.67871054413207,1
"27",27,16.5957860409326,16.7345690157888,0.138782974856203,0.887612621877206,-0.0172343063131754,0.870378315564031,1
"28",28,13.2860560415983,13.3021499582524,0.0160939166541089,0.779050849447878,0.019342812919869,0.798393662367747,1
"29",29,12.1999700526009,12.151353344864,-0.0486167077369127,0.694855298628255,-0.00810749993614724,0.686747798692108,1
"30",30,9.59082524975003,9.59668319312078,0.00585794337074094,0.591571644964758,0.00497110866733769,0.596542753632095,1
"31",31,8.65882795719934,8.60722911608512,-0.0515988411142151,0.58870772297402,0.00931935621343467,0.598027079187455,1
"32",32,13.6662240489633,13.4462688092335,-0.219955239729886,0.761616572847556,0.0110378054858784,0.772654378333435,1
"33",33,8.88667634168497,8.81418624525983,-0.0724900964251419,0.59099291258464,0.0117220039773647,0.602714916562005,1
"34",34,14.816210155893,14.8342573173061,0.0180471614130171,0.793526055708318,-0.00872061783531982,0.784805437872998,1
"35",35,12.3566308848554,12.3958064757157,0.0391755908603324,0.742867667544314,0.00995687404103035,0.752824541585344,1
"36",36,12.3314007934464,12.3454175748376,0.0140167813911354,0.727704953995249,-0.0185756447859667,0.709129309209282,1
"37",37,9.82065337585146,9.75581499811064,-0.0648383777408162,0.659525003315945,0.00817520447885894,0.667700207794804,1
"38",38,11.9674651760835,12.0070976490515,0.0396324729680175,0.725075415767839,-0.00356378861476158,0.721511627153077,1
"39",39,11.2536576227977,11.3364699469295,0.0828123241318229,0.700473312697048,-0.00823666409453226,0.692236648602516,1
"40",40,13.1528621590465,13.2205074304699,0.0676452714234304,0.786494267973109,-0.00168631877298086,0.784807949200129,1
"41",41,7.04801568223833,7.11817385761113,0.0701581753728038,0.553974754791133,0.010668839480243,0.564643594271376,1
"42",42,8.54621641785827,8.45325596832595,-0.0929604495323242,0.6315539983694,-0.0132279386773165,0.618326059692084,1
"43",43,15.1051075277446,15.3348460219646,0.229738494219997,0.854209835865039,-0.000904423395553804,0.853305412469485,1
"44",44,6.78255340863263,6.87514368812735,0.0925902794947239,0.53121966065158,0.0014906789278962,0.532710339579476,1
"45",45,17.029197773914,17.1388890003544,0.109691226440371,0.932475852188337,0.00331697709938968,0.935792829287727,1
"46",46,11.3107088976138,11.331937118733,0.0212282211191516,0.693908339842335,-0.00508408420082325,0.688824255641512,1
"47",47,15.4060554552985,15.3785082392539,-0.0275472160445831,0.813985032871221,-0.00504566589363415,0.808939366977587,1
"48",48,13.192712536331,13.2275533745944,0.0348408382633641,0.794330645779731,-0.0114353240108607,0.78289532176887,1
"49",49,12.2845047467637,12.2789711679833,-0.00553357878042761,0.719163718146752,-0.00891325199380102,0.710250466152951,1
"50",50,12.7062889510427,12.5324216945111,-0.173867256531614,0.728834679857572,-0.00277933689036088,0.726055342967211,1
"51",51,11.1722601022345,11.1336583615218,-0.0386017407126572,0.674427085717789,0.0042689845072703,0.67869607022506,1
"52",52,13.086175793299,13.1791414765502,0.092965683251241,0.709451242706674,-0.000254240174597695,0.709197002532076,1
"53",53,12.0849916339307,12.1576917133114,0.0727000793806371,0.725915322470429,-0.0102302144297721,0.715685108040657,1
"54",54,11.4414396181745,11.3448472992839,-0.0965923188905697,0.676831435473025,0.0121941029756121,0.689025538448637,1
"55",55,10.2951447369285,10.3086605443541,0.0135158074255869,0.614716278814158,-0.00580219230808921,0.608914086506069,1
"56",56,11.9844652276765,12.0418212958414,0.0573560681649309,0.644067913504673,-0.0167387761549874,0.627329137349686,1
"57",57,9.38135816309358,9.40654946784679,0.0251913047532147,0.589789217189605,-0.0016410280127931,0.588148189176812,1
"58",58,9.39578067701922,9.41832856611671,0.0225478890974948,0.619783067152021,0.00141791317034597,0.621200980322367,1
"59",59,12.7816813683122,12.794553170621,0.0128718023087938,0.726729772913143,-0.00433546468249515,0.722394308230648,1
"60",60,14.5244031985412,14.5775391419408,0.0531359433996831,0.81758284483514,0.00943759596422818,0.827020440799368,1
"61",61,17.2655488730432,17.2099138302154,-0.0556350428277939,0.927111776621113,-0.00118547565754934,0.925926300963564,1
"62",62,12.458705624315,12.3933062138623,-0.0653994104526783,0.702229929379211,0.0104610890534143,0.712691018432626,1
"63",63,10.6645013274182,10.7744642832312,0.109962955812979,0.647614023425084,0.00142041285564255,0.649034436280727,1
"64",64,9.90708196245946,9.99340454719897,0.0863225847395061,0.631739507748152,-0.0158301869350783,0.615909320813074,1
"65",65,9.263292059834,9.28049317294445,0.0172011131104512,0.608986876013359,0.0109357222812354,0.619922598294594,1
"66",66,8.7600914246724,8.77743940856696,0.0173479838945505,0.57569688554541,-0.0171138284740022,0.558583057071408,1
"67",67,11.8290570062482,11.7800464911143,-0.0490105151338736,0.682889592436135,0.00172567580409963,0.684615268240235,1
"68",68,13.1281650494309,13.1698072353065,0.0416421858755931,0.735808213722115,-0.00527058120770895,0.730537632514406,1
"69",69,14.9393927030863,14.890428262574,-0.0489644405123146,0.809740270167001,0.0238427105611114,0.833582980728112,1
"70",70,13.2782871498534,13.2543238972348,-0.0239632526185789,0.761855224392547,-0.0182386215259896,0.743616602866558,1
"71",71,11.5429306660273,11.629979950085,0.0870492840577044,0.685061916036351,0.00118838284002903,0.68625029887638,1
"72",72,14.0986825746926,14.1118663830191,0.0131838083264803,0.819477628757039,0.0132365439498631,0.832714172706902,1
"73",73,9.05701644472011,9.11112831314433,0.0541118684242197,0.581460069528202,-0.0179973831116489,0.563462686416553,1
"74",74,7.58629128928228,7.59934250050184,0.0130512112195613,0.533727268991557,0.012285443653055,0.546012712644612,1
"75",75,13.808009420661,13.8207760220075,0.0127666013464126,0.746161710232987,-0.0350296881530167,0.71113202207997,1
"76",76,13.5933891017402,13.3944062305032,-0.198982871236966,0.748598839873288,0.00391548440023775,0.752514324273526,1
"77",77,14.126670972229,14.0334623682568,-0.0932086039721085,0.773994331457867,-0.00917321197324617,0.764821119484621,1
"78",78,10.6345621036493,10.5304038212266,-0.104158282422723,0.630505718238373,-0.00279323598353032,0.627712482254843,1
"79",79,14.5595317851068,14.4843613209775,-0.0751704641293549,0.813811453660023,-0.00776330432263077,0.806048149337392,1
"80",80,14.9971613274089,14.8935151241082,-0.103646203300665,0.847458074215598,0.00307007100714703,0.850528145222745,1
"81",81,15.1134081776845,15.0052348406038,-0.108173337080705,0.839685742028147,0.0225769327205923,0.862262674748739,1
"82",82,10.9194612603237,11.0100986361007,0.0906373757769963,0.710250636910869,0.00527173018791837,0.715522367098788,1
"83",83,10.018265429794,9.96665324718702,-0.0516121826069866,0.673960971110215,-0.0023890770226025,0.671571894087613,1
"84",84,8.99929736624792,9.05739278615619,0.0580954199082683,0.58458448480821,0.00781060337216713,0.592395088180377,1
"85",85,11.7577870723063,11.7533672587784,-0.00441981352787802,0.707638995876689,-0.00644494462321608,0.701194051253473,1
"86",86,13.0238542070625,13.0490565564176,0.0252023493550408,0.736973317302445,0.00918349001982649,0.746156807322272,1
"87",87,10.7511633543639,10.7416937108986,-0.00946964346524364,0.670879008663339,0.0131332979675601,0.684012306630899,1
"88",88,13.5134909486236,13.5312362581208,0.0177453094972541,0.784814104515186,-0.0141429423341395,0.770671162181047,1
"89",89,12.2968572641744,12.3405385166461,0.0436812524716935,0.701949469530656,-0.00431879300944563,0.69763067652121,1
"90",90,12.1525935712735,12.0519277471697,-0.100665824103817,0.714499568455498,0.0169294628655344,0.731429031321033,1
"91",91,12.0023366206136,11.9894310094135,-0.0129056112000937,0.713790311020536,0.0018829319482884,0.715673242968824,1
"92",92,11.3968157588035,11.4021514588643,0.00533570006071632,0.636310171896106,-0.0039029255521245,0.632407246343981,1
"93",93,10.8127043502184,10.8309588643293,0.0182545141109267,0.668611103019801,0.00179121321594751,0.670402316235748,1
"94",94,14.5439652955156,14.2955194619358,-0.248445833579742,0.783815400133476,0.0134025879934245,0.7972179881269,1
"95",95,9.46323807132899,9.43661318031781,-0.026624891011179,0.630764738778395,0.00990259822006689,0.640667336998462,1
"96",96,12.8185195790643,12.8240651316654,0.00554555260110694,0.702758566137331,-0.0220090201797794,0.680749545957552,1
"97",97,10.7868153589079,10.7741551071801,-0.0126602517278175,0.65038515411241,-0.00311768082021753,0.647267473292192,1
"98",98,8.8633602242394,8.77623446997596,-0.0871257542634337,0.638439381938119,-0.00424248886637586,0.634196893071743,1
"99",99,14.5802636678624,14.4029882017851,-0.177275466077302,0.825910834769426,0.0106572420787799,0.836568076848206,1
"100",100,10.8547583531478,10.8154030152631,-0.0393553378846376,0.629064925199448,-0.00435627606518496,0.624708649134263,1
"101",101,11.9031152064863,12.0985436617029,0.195428455216567,0.701366187035067,-0.00181756164537902,0.699548625389688,1
"102",102,13.5166028813408,13.4712151895238,-0.0453876918169326,0.788478504505465,-0.0103669653985536,0.778111539106912,1
"103",103,15.4732241692969,15.3429908850408,-0.130233284256115,0.824508572170011,0.0129354295445523,0.837444001714563,1
"104",104,11.5680320672543,11.5877762747644,0.0197442075100988,0.715592423693575,0.0109738626648642,0.726566286358439,1
"105",105,13.738345160315,13.5743094550001,-0.164035705314965,0.702115608743223,0.0139728689385877,0.716088477681811,1
"106",106,10.7378490377771,10.79357123348,0.0557221957029736,0.684030532746135,-0.000250909896092001,0.683779622850043,1
"107",107,10.2652742126814,10.2268400471179,-0.0384341655634781,0.621317956152113,-0.00509157098048986,0.616226385171624,1
"108",108,5.93716611762962,5.91805307533737,-0.0191130422922531,0.490668053652216,-0.0324291133769066,0.45823894027531,1
"109",109,13.707931083211,13.6061648859946,-0.101766197216375,0.752990700829031,0.0224572843850582,0.775447985214089,1
"110",110,17.545897041396,17.6628933875592,0.116996346163131,0.863727423064373,-0.0157915734720226,0.847935849592351,1
"111",111,15.0133976854082,15.0575025694406,0.0441048840323986,0.816584983289686,-0.000453057125768905,0.816131926163917,1
"112",112,14.0405915717787,14.1693471379291,0.128755566150342,0.759644819548796,-0.0188379218487518,0.740806897700044,1
