"","X","x_TRUE","Temperature","TempError","y_TRUE","D47error","D47","Material"
"1",1,14.5669495504274,14.5708686872189,0.00391913679146239,0.799798239393939,-0.000279337199246445,0.799518902194692,1
"2",2,13.0809213618465,13.0815801626042,0.000658800757680747,0.775129870727696,0.00322813951020191,0.778358010237898,1
"3",3,14.6287258962255,14.6332298198999,0.00450392367438969,0.811375054795377,-0.000163165990811614,0.811211888804565,1
"4",4,6.79716742221948,6.81998816648919,0.0228207442697087,0.52523419339596,-0.000957804723425442,0.524276388672534,1
"5",5,14.8875797473397,14.8566949211839,-0.030884826155763,0.80840254838727,0.00105517365551206,0.809457722042782,1
"6",6,15.1047810913868,15.0726629968921,-0.0321180944946474,0.828631489261718,-0.000453487967334106,0.828178001294384,1
"7",7,11.751782462407,11.7673513685266,0.0155689061195477,0.709348470554599,0.00112045538062586,0.710468925935225,1
"8",8,12.3034619338307,12.3194464976769,0.0159845638461968,0.722071475583765,-0.00380650613968415,0.718264969444081,1
"9",9,15.9263525856335,15.9124548603103,-0.0138977253231691,0.873730116929324,-0.00249326991284746,0.871236847016477,1
"10",10,13.2915270410396,13.2812936686028,-0.0102333724368099,0.738622887563963,0.00111214374176277,0.739735031305726,1
"11",11,11.8204747451646,11.8083177561163,-0.0121569890483227,0.699850514103527,-9.27499545956605e-05,0.699757764148931,1
"12",12,12.5618378022338,12.5416851936729,-0.0201526085609042,0.747319856130031,0.00157876886827709,0.748898624998309,1
"13",13,16.0417375724131,16.0403684271784,-0.0013691452347356,0.853146697682124,0.00143339349650034,0.854580091178624,1
"14",14,13.4923169891058,13.4912233012845,-0.00109368782133946,0.768525699308969,0.00170500514330407,0.770230704452273,1
"15",15,13.2545726271384,13.2399145495046,-0.0146580776337868,0.744065045346481,-0.0018408738692021,0.742224171477279,1
"16",16,12.3915624054294,12.3767085528448,-0.0148538525845584,0.749874026098705,-0.000166427811012255,0.749707598287693,1
"17",17,9.0312572396055,9.01433410426114,-0.0169231353443547,0.584370943076131,-0.00171310909756636,0.582657833978565,1
"18",18,11.1812673799089,11.2033014909611,0.0220341110521353,0.670661302541808,-0.0025718664199379,0.66808943612187,1
"19",19,8.95926313298353,8.93203699279803,-0.0272261401854942,0.596374522324718,0.000276599718335208,0.596651122043053,1
"20",20,13.0820093884844,13.1067907203395,0.0247813318551706,0.74654217531852,-0.00150957551794488,0.745032599800575,1
"21",21,9.49953842230106,9.52926410716906,0.0297256848680021,0.613370377710334,-0.00206111054971525,0.611309267160619,1
"22",22,13.1350620186952,13.1411024454495,0.00604042675425558,0.751978603434946,0.00227331875363584,0.754251922188582,1
"23",23,15.5542868340835,15.5534986080895,-0.00078822599405143,0.832723410062401,-0.00443234530001217,0.828291064762389,1
"24",24,10.53546500234,10.5519664545433,0.0165014522032875,0.66823933211224,0.00265979933004766,0.670899131442288,1
"25",25,10.4215927152317,10.4220481729014,0.000455457669616022,0.647782139632596,-0.00176171059162685,0.646020429040969,1
"26",26,10.9291031364969,10.9131418124245,-0.0159613240724045,0.670035597063798,0.00203458349515937,0.672070180558958,1
"27",27,16.5957860409326,16.6300311905724,0.0342451496398422,0.883670012622592,-0.00344686126263508,0.880223151359957,1
